*******************************************************************************
JPL/HORIZONS                  1 Ceres (A801 AA)            2021-May-29 11:14:24
Rec #:       1 (+COV) Soln.date: 2021-Apr-13_11:04:44   # obs: 1075 (1995-2021)
 
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):
 
  EPOCH=  2458849.5 ! 2020-Jan-01.00 (TDB)         Residual RMS= .24563
   EC= .07687465013145245  QR= 2.556401146697176   TP= 2458240.1791309435
   OM= 80.3011901917491    W=  73.80896808746482   IN= 10.59127767086216
   A= 2.769289292143484    MA= 130.3159688200986   ADIST= 2.982177437589792
   PER= 4.60851            N= .213870839           ANGMOM= .028541613
   DAN= 2.69515            DDN= 2.81323            L= 153.8445988
   B= 10.1666388           MOID= 1.59231997        TP= 2018-May-01.6791309435
 
Asteroid physical parameters (km, seconds, rotational period in hours):
   GM= 62.6284             RAD= 469.7              ROTPER= 9.07417
   H= 3.53                 G= .120                 B-V= .713
                           ALBEDO= .090            STYP= C
 
ASTEROID comments: 
1: soln ref.= JPL#48, OCC=0           radar(60 delay, 0 Dop.)
2: source=ORB
*******************************************************************************
 
 
*******************************************************************************
Ephemeris / WWW_USER Sat May 29 11:14:24 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: 1 Ceres (A801 AA)               {source: JPL#48}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2019-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2021-Dec-31 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Small perturbers: Yes                             {source: SB441-N16}
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2458849.5 ! 2020-Jan-01.00 (TDB)         Residual RMS= .24563        
   EC= .07687465013145245  QR= 2.556401146697176   TP= 2458240.1791309435      
   OM= 80.3011901917491    W=  73.80896808746482   IN= 10.59127767086216       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X= 1.007608869613381E+00  Y=-2.390064275223502E+00  Z=-1.332124522752402E+00
  VX= 9.201724467227128E-03 VY= 3.370381135398406E-03 VZ=-2.850337057661093E-04
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= 62.6284             RAD= 469.7              ROTPER= 9.07417             
   H= 3.53                 G= .120                 B-V= .713                   
                           ALBEDO= .090            STYP= C                     
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2459011.500000000, A.D. 2020-Jun-11 00:00:00.0000,  3.394589484802445E+08, -2.770719771507917E+08, -7.145249009039174E+07,  1.049853007167098E+01,  1.275164565683993E+01, -1.534183005554755E+00,
2459012.500000000, A.D. 2020-Jun-12 00:00:00.0000,  3.403641097093055E+08, -2.759686781816442E+08, -7.158464180649422E+07,  1.045425786016782E+01,  1.278765737438840E+01, -1.524881915086588E+00,
2459013.500000000, A.D. 2020-Jun-13 00:00:00.0000,  3.412654410829762E+08, -2.748622742730328E+08, -7.171598924044187E+07,  1.040987608250794E+01,  1.282351921226078E+01, -1.515565377506874E+00,
2459014.500000000, A.D. 2020-Jun-14 00:00:00.0000,  3.421629331530918E+08, -2.737527783857684E+08, -7.184653106134287E+07,  1.036538516349568E+01,  1.285923091117208E+01, -1.506233479352319E+00,
2459015.500000000, A.D. 2020-Jun-15 00:00:00.0000,  3.430565765081932E+08, -2.726402035030301E+08, -7.197626594578128E+07,  1.032078552799176E+01,  1.289479221261577E+01, -1.496886307144044E+00,
2459016.500000000, A.D. 2020-Jun-16 00:00:00.0000,  3.439463617735314E+08, -2.715245626302989E+08, -7.210519257781601E+07,  1.027607760091550E+01,  1.293020285885933E+01, -1.487523947388202E+00,
2459017.500000000, A.D. 2020-Jun-17 00:00:00.0000,  3.448322796110734E+08, -2.704058687952904E+08, -7.223330964897953E+07,  1.023126180724719E+01,  1.296546259293972E+01, -1.478146486576601E+00,
2459018.500000000, A.D. 2020-Jun-18 00:00:00.0000,  3.457143207195071E+08, -2.692841350478885E+08, -7.236061585827661E+07,  1.018633857203049E+01,  1.300057115865899E+01, -1.468754011187331E+00,
2459019.500000000, A.D. 2020-Jun-19 00:00:00.0000,  3.465924758342468E+08, -2.681593744600801E+08, -7.248710991218309E+07,  1.014130832037492E+01,  1.303552830057982E+01, -1.459346607685419E+00,
2459020.500000000, A.D. 2020-Jun-20 00:00:00.0000,  3.474667357274393E+08, -2.670316001258892E+08, -7.261279052464482E+07,  1.009617147745874E+01,  1.307033376402128E+01, -1.449924362523562E+00,
2459021.500000000, A.D. 2020-Jun-21 00:00:00.0000,  3.483370912079703E+08, -2.659008251613114E+08, -7.273765641707683E+07,  1.005092846852985E+01,  1.310498729505401E+01, -1.440487362142405E+00,
2459022.500000000, A.D. 2020-Jun-22 00:00:00.0000,  3.492035331214693E+08, -2.647670627042497E+08, -7.286170631836192E+07,  1.000557971891064E+01,  1.313948864049645E+01, -1.431035692971760E+00,
2459023.500000000, A.D. 2020-Jun-23 00:00:00.0000,  3.500660523503175E+08, -2.636303259144496E+08, -7.298493896485011E+07,  9.960125653999095E+00,  1.317383754791010E+01, -1.421569441430914E+00,
2459024.500000000, A.D. 2020-Jun-24 00:00:00.0000,  3.509246398136536E+08, -2.624906279734356E+08, -7.310735310035752E+07,  9.914566699271660E+00,  1.320803376559532E+01, -1.412088693929391E+00,
2459025.500000000, A.D. 2020-Jun-25 00:00:00.0000,  3.517792864673809E+08, -2.613479820844474E+08, -7.322894747616574E+07,  9.868903280285926E+00,  1.324207704258700E+01, -1.402593536867634E+00,
2459026.500000000, A.D. 2020-Jun-26 00:00:00.0000,  3.526299833041747E+08, -2.602024014723760E+08, -7.334972085102102E+07,  9.823135822683234E+00,  1.327596712865023E+01, -1.393084056637699E+00,
2459027.500000000, A.D. 2020-Jun-27 00:00:00.0000,  3.534767213534893E+08, -2.590538993837019E+08, -7.346967199113341E+07,  9.777264752191288E+00,  1.330970377427609E+01, -1.383560339623923E+00,
2459028.500000000, A.D. 2020-Jun-28 00:00:00.0000,  3.543194916815656E+08, -2.579024890864315E+08, -7.358879967017633E+07,  9.731290494626590E+00,  1.334328673067742E+01, -1.374022472203568E+00,
2459029.500000000, A.D. 2020-Jun-29 00:00:00.0000,  3.551582853914391E+08, -2.567481838700356E+08, -7.370710266928594E+07,  9.685213475897363E+00,  1.337671574978450E+01, -1.364470540747579E+00,
2459030.500000000, A.D. 2020-Jun-30 00:00:00.0000,  3.559930936229479E+08, -2.555909970453874E+08, -7.382457977706060E+07,  9.639034122006132E+00,  1.340999058424086E+01, -1.354904631621266E+00,
2459031.500000000, A.D. 2020-Jul-01 00:00:00.0000,  3.568239075527408E+08, -2.544309419447008E+08, -7.394122978956035E+07,  9.592752859052359E+00,  1.344311098739911E+01, -1.345324831184987E+00,
2459032.500000000, A.D. 2020-Jul-02 00:00:00.0000,  3.576507183942856E+08, -2.532680319214700E+08, -7.405705151030676E+07,  9.546370113235119E+00,  1.347607671331665E+01, -1.335731225794851E+00,
2459033.500000000, A.D. 2020-Jul-03 00:00:00.0000,  3.584735173978786E+08, -2.521022803504079E+08, -7.417204375028200E+07,  9.499886310855667E+00,  1.350888751675191E+01, -1.326123901803355E+00,
2459034.500000000, A.D. 2020-Jul-04 00:00:00.0000,  3.592922958506528E+08, -2.509337006273863E+08, -7.428620532792947E+07,  9.453301878320147E+00,  1.354154315315988E+01, -1.316502945560107E+00,
2459035.500000000, A.D. 2020-Jul-05 00:00:00.0000,  3.601070450765873E+08, -2.497623061693758E+08, -7.439953506915276E+07,  9.406617242142193E+00,  1.357404337868814E+01, -1.306868443412510E+00,
2459036.500000000, A.D. 2020-Jul-06 00:00:00.0000,  3.609177564365168E+08, -2.485881104143861E+08, -7.451203180731586E+07,  9.359832828945542E+00,  1.360638795017285E+01, -1.297220481706422E+00,
2459037.500000000, A.D. 2020-Jul-07 00:00:00.0000,  3.617244213281409E+08, -2.474111268214065E+08, -7.462369438324310E+07,  9.312949065466634E+00,  1.363857662513478E+01, -1.287559146786819E+00,
2459038.500000000, A.D. 2020-Jul-08 00:00:00.0000,  3.625270311860345E+08, -2.462313688703471E+08, -7.473452164521880E+07,  9.265966378557126E+00,  1.367060916177529E+01, -1.277884524998447E+00,
2459039.500000000, A.D. 2020-Jul-09 00:00:00.0000,  3.633255774816573E+08, -2.450488500619803E+08, -7.484451244898771E+07,  9.218885195186544E+00,  1.370248531897252E+01, -1.268196702686481E+00,
2459040.500000000, A.D. 2020-Jul-10 00:00:00.0000,  3.641200517233647E+08, -2.438635839178822E+08, -7.495366565775475E+07,  9.171705942444692E+00,  1.373420485627752E+01, -1.258495766197144E+00,
2459041.500000000, A.D. 2020-Jul-11 00:00:00.0000,  3.649104454564175E+08, -2.426755839803748E+08, -7.506198014218506E+07,  9.124429047544165E+00,  1.376576753391043E+01, -1.248781801878327E+00,
2459042.500000000, A.D. 2020-Jul-12 00:00:00.0000,  3.656967502629934E+08, -2.414848638124682E+08, -7.516945478040466E+07,  9.077054937822949E+00,  1.379717311275691E+01, -1.239054896080215E+00,
2459043.500000000, A.D. 2020-Jul-13 00:00:00.0000,  3.664789577621973E+08, -2.402914369978036E+08, -7.527608845800011E+07,  9.029584040746711E+00,  1.382842135436439E+01, -1.229315135155862E+00,
2459044.500000000, A.D. 2020-Jul-14 00:00:00.0000,  3.672570596100733E+08, -2.390953171405956E+08, -7.538188006801899E+07,  8.982016783911277E+00,  1.385951202093859E+01, -1.219562605461771E+00,
2459045.500000000, A.D. 2020-Jul-15 00:00:00.0000,  3.680310474996147E+08, -2.378965178655765E+08, -7.548682851097043E+07,  8.934353595045298E+00,  1.389044487534008E+01, -1.209797393358512E+00,
2459046.500000000, A.D. 2020-Jul-16 00:00:00.0000,  3.688009131607769E+08, -2.366950528179389E+08, -7.559093269482532E+07,  8.886594902012272E+00,  1.392121968108086E+01, -1.200019585211198E+00,
2459047.500000000, A.D. 2020-Jul-17 00:00:00.0000,  3.695666483604886E+08, -2.354909356632799E+08, -7.569419153501634E+07,  8.838741132813253E+00,  1.395183620232113E+01, -1.190229267390086E+00,
2459048.500000000, A.D. 2020-Jul-18 00:00:00.0000,  3.703282449026637E+08, -2.342841800875456E+08, -7.579660395443934E+07,  8.790792715589266E+00,  1.398229420386609E+01, -1.180426526271111E+00,
2459049.500000000, A.D. 2020-Jul-19 00:00:00.0000,  3.710856946282138E+08, -2.330747997969748E+08, -7.589816888345286E+07,  8.742750078623668E+00,  1.401259345116298E+01, -1.170611448236379E+00,
2459050.500000000, A.D. 2020-Jul-20 00:00:00.0000,  3.718389894150600E+08, -2.318628085180444E+08, -7.599888525987941E+07,  8.694613650344916E+00,  1.404273371029774E+01, -1.160784119674785E+00,
2459051.500000000, A.D. 2020-Jul-21 00:00:00.0000,  3.725881211781465E+08, -2.306482199974135E+08, -7.609875202900574E+07,  8.646383859328754E+00,  1.407271474799256E+01, -1.150944626982415E+00,
2459052.500000000, A.D. 2020-Jul-22 00:00:00.0000,  3.733330818694523E+08, -2.294310480018695E+08, -7.619776814358343E+07,  8.598061134301034E+00,  1.410253633160283E+01, -1.141093056563129E+00,
2459053.500000000, A.D. 2020-Jul-23 00:00:00.0000,  3.740738634780056E+08, -2.282113063182728E+08, -7.629593256382993E+07,  8.549645904140394E+00,  1.413219822911436E+01, -1.131229494829109E+00,
2459054.500000000, A.D. 2020-Jul-24 00:00:00.0000,  3.748104580298960E+08, -2.269890087535027E+08, -7.639324425742894E+07,  8.501138597880999E+00,  1.416170020914077E+01, -1.121354028201379E+00,
2459055.500000000, A.D. 2020-Jul-25 00:00:00.0000,  3.755428575882884E+08, -2.257641691344033E+08, -7.648970219953139E+07,  8.452539644715399E+00,  1.419104204092092E+01, -1.111466743110356E+00,
2459056.500000000, A.D. 2020-Jul-26 00:00:00.0000,  3.762710542534371E+08, -2.245368013077296E+08, -7.658530537275617E+07,  8.403849473997326E+00,  1.422022349431601E+01, -1.101567725996428E+00,
2459057.500000000, A.D. 2020-Jul-27 00:00:00.0000,  3.769950401626996E+08, -2.233069191400937E+08, -7.668005276719110E+07,  8.355068515244934E+00,  1.424924433980753E+01, -1.091657063310509E+00,
2459058.500000000, A.D. 2020-Jul-28 00:00:00.0000,  3.777148074905509E+08, -2.220745365179115E+08, -7.677394338039380E+07,  8.306197198143812E+00,  1.427810434849439E+01, -1.081734841514661E+00,
2459059.500000000, A.D. 2020-Jul-29 00:00:00.0000,  3.784303484485981E+08, -2.208396673473491E+08, -7.686697621739291E+07,  8.257235952550168E+00,  1.430680329209043E+01, -1.071801147082716E+00,
2459060.500000000, A.D. 2020-Jul-30 00:00:00.0000,  3.791416552855957E+08, -2.196023255542704E+08, -7.695915029068859E+07,  8.208185208494383E+00,  1.433534094292183E+01, -1.061856066500972E+00,
2459061.500000000, A.D. 2020-Jul-31 00:00:00.0000,  3.798487202874600E+08, -2.183625250841838E+08, -7.705046462025431E+07,  8.159045396183801E+00,  1.436371707392476E+01, -1.051899686268707E+00,
2459062.500000000, A.D. 2020-Aug-01 00:00:00.0000,  3.805515357772855E+08, -2.171202799021898E+08, -7.714091823353744E+07,  8.109816946006982E+00,  1.439193145864260E+01, -1.041932092899067E+00,
2459063.500000000, A.D. 2020-Aug-02 00:00:00.0000,  3.812500941153598E+08, -2.158756039929285E+08, -7.723051016546088E+07,  8.060500288536845E+00,  1.441998387122343E+01, -1.031953372919677E+00,
2459064.500000000, A.D. 2020-Aug-03 00:00:00.0000,  3.819443876991802E+08, -2.146285113605277E+08, -7.731923945842406E+07,  8.011095854534190E+00,  1.444787408641746E+01, -1.021963612873355E+00,
2459065.500000000, A.D. 2020-Aug-04 00:00:00.0000,  3.826344089634703E+08, -2.133790160285508E+08, -7.740710516230437E+07,  7.961604074951342E+00,  1.447560187957433E+01, -1.011962899318875E+00,
2459066.500000000, A.D. 2020-Aug-05 00:00:00.0000,  3.833201503801960E+08, -2.121271320399452E+08, -7.749410633445868E+07,  7.912025380935897E+00,  1.450316702664032E+01, -1.001951318831750E+00,
2459067.500000000, A.D. 2020-Aug-06 00:00:00.0000,  3.840016044585829E+08, -2.108728734569910E+08, -7.758024203972465E+07,  7.862360203833999E+00,  1.453056930415648E+01, -9.919289580048227E-01,
2459068.500000000, A.D. 2020-Aug-07 00:00:00.0000,  3.846787637451340E+08, -2.096162543612492E+08, -7.766551135042250E+07,  7.812608975194423E+00,  1.455780848925490E+01, -9.818959034492689E-01,
2459069.500000000, A.D. 2020-Aug-08 00:00:00.0000,  3.853516208236466E+08, -2.083572888535115E+08, -7.774991334635624E+07,  7.762772126772082E+00,  1.458488435965651E+01, -9.718522417952711E-01,
2459070.500000000, A.D. 2020-Aug-09 00:00:00.0000,  3.860201683152307E+08, -2.070959910537490E+08, -7.783344711481574E+07,  7.712850090530567E+00,  1.461179669366970E+01, -9.617980596924207E-01,
2459071.500000000, A.D. 2020-Aug-10 00:00:00.0000,  3.866843988783276E+08, -2.058323751010619E+08, -7.791611175057827E+07,  7.662843298647433E+00,  1.463854527018582E+01, -9.517334438110581E-01,
2459072.500000000, A.D. 2020-Aug-11 00:00:00.0000,  3.873443052087272E+08, -2.045664551536285E+08, -7.799790635591017E+07,  7.612752183516680E+00,  1.466512986867786E+01, -9.416584808426682E-01,
2459073.500000000, A.D. 2020-Aug-12 00:00:00.0000,  3.879998800395887E+08, -2.032982453886564E+08, -7.807883004056910E+07,  7.562577177751897E+00,  1.469155026919871E+01, -9.315732575004194E-01,
2459074.500000000, A.D. 2020-Aug-13 00:00:00.0000,  3.886511161414581E+08, -2.020277600023310E+08, -7.815888192180547E+07,  7.512318714190649E+00,  1.471780625237722E+01, -9.214778605203247E-01,
2459075.500000000, A.D. 2020-Aug-14 00:00:00.0000,  3.892980063222884E+08, -2.007550132097670E+08, -7.823806112436488E+07,  7.461977225897711E+00,  1.474389759941740E+01, -9.113723766616504E-01,
2459076.500000000, A.D. 2020-Aug-15 00:00:00.0000,  3.899405434274596E+08, -1.994800192449579E+08, -7.831636678048983E+07,  7.411553146168361E+00,  1.476982409209535E+01, -9.012568927077540E-01,
2459077.500000000, A.D. 2020-Aug-16 00:00:00.0000,  3.905787203397984E+08, -1.982027923607275E+08, -7.839379802992207E+07,  7.361046908531924E+00,  1.479558551275742E+01, -8.911314954667411E-01,
2459078.500000000, A.D. 2020-Aug-17 00:00:00.0000,  3.912125299795985E+08, -1.969233468286801E+08, -7.847035401990461E+07,  7.310458946756132E+00,  1.482118164431803E+01, -8.809962717723030E-01,
2459079.500000000, A.D. 2020-Aug-18 00:00:00.0000,  3.918419653046419E+08, -1.956416969391518E+08, -7.854603390518402E+07,  7.259789694849724E+00,  1.484661227025760E+01, -8.708513084842968E-01,
2459080.500000000, A.D. 2020-Aug-19 00:00:00.0000,  3.924670193102190E+08, -1.943578570011615E+08, -7.862083684801275E+07,  7.209039587066512E+00,  1.487187717462061E+01, -8.606966924895145E-01,
2459081.500000000, A.D. 2020-Aug-20 00:00:00.0000,  3.930876850291512E+08, -1.930718413423626E+08, -7.869476201815134E+07,  7.158209057909570E+00,  1.489697614201314E+01, -8.505325107025330E-01,
2459082.500000000, A.D. 2020-Aug-21 00:00:00.0000,  3.937039555318110E+08, -1.917836643089941E+08, -7.876780859287119E+07,  7.107298542134162E+00,  1.492190895760147E+01, -8.403588500662735E-01,
2459083.500000000, A.D. 2020-Aug-22 00:00:00.0000,  3.943158239261453E+08, -1.904933402658327E+08, -7.883997575695673E+07,  7.056308474751908E+00,  1.494667540710985E+01, -8.301757975528146E-01,
2459084.500000000, A.D. 2020-Aug-23 00:00:00.0000,  3.949232833576974E+08, -1.892008835961443E+08, -7.891126270270792E+07,  7.005239291034605E+00,  1.497127527681831E+01, -8.199834401641724E-01,
2459085.500000000, A.D. 2020-Aug-24 00:00:00.0000,  3.955263270096288E+08, -1.879063087016365E+08, -7.898166862994319E+07,  6.954091426517877E+00,  1.499570835356124E+01, -8.097818649329644E-01,
2459086.500000000, A.D. 2020-Aug-25 00:00:00.0000,  3.961249481027434E+08, -1.866096300024102E+08, -7.905119274600188E+07,  6.902865317005251E+00,  1.501997442472527E+01, -7.995711589232108E-01,
2459087.500000000, A.D. 2020-Aug-26 00:00:00.0000,  3.967191398955101E+08, -1.853108619369125E+08, -7.911983426574707E+07,  6.851561398571222E+00,  1.504407327824722E+01, -7.893514092309930E-01,
2459088.500000000, A.D. 2020-Aug-27 00:00:00.0000,  3.973088956840863E+08, -1.840100189618893E+08, -7.918759241156822E+07,  6.800180107566306E+00,  1.506800470261277E+01, -7.791227029853189E-01,
2459089.500000000, A.D. 2020-Aug-28 00:00:00.0000,  3.978942088023422E+08, -1.827071155523371E+08, -7.925446641338441E+07,  6.748721880620178E+00,  1.509176848685432E+01, -7.688851273487884E-01,
2459090.500000000, A.D. 2020-Aug-29 00:00:00.0000,  3.984750726218851E+08, -1.814021662014571E+08, -7.932045550864691E+07,  6.697187154646238E+00,  1.511536442054911E+01, -7.586387695184476E-01,
2459091.500000000, A.D. 2020-Aug-30 00:00:00.0000,  3.990514805520840E+08, -1.800951854206070E+08, -7.938555894234228E+07,  6.645576366843401E+00,  1.513879229381870E+01, -7.483837167261722E-01,
2459092.500000000, A.D. 2020-Aug-31 00:00:00.0000,  3.996234260400944E+08, -1.787861877392549E+08, -7.944977596699554E+07,  6.593889954703153E+00,  1.516205189732555E+01, -7.381200562399375E-01,
2459093.500000000, A.D. 2020-Sep-01 00:00:00.0000,  4.001909025708837E+08, -1.774751877049321E+08, -7.951310584267327E+07,  6.542128356011543E+00,  1.518514302227251E+01, -7.278478753642421E-01,
2459094.500000000, A.D. 2020-Sep-02 00:00:00.0000,  4.007539036672571E+08, -1.761621998831871E+08, -7.957554783698666E+07,  6.490292008853639E+00,  1.520806546040097E+01, -7.175672614409407E-01,
2459095.500000000, A.D. 2020-Sep-03 00:00:00.0000,  4.013124228898831E+08, -1.748472388575381E+08, -7.963710122509497E+07,  6.438381351617394E+00,  1.523081900398945E+01, -7.072783018499651E-01,
2459096.500000000, A.D. 2020-Sep-04 00:00:00.0000,  4.018664538373204E+08, -1.735303192294279E+08, -7.969776528970876E+07,  6.386396822997625E+00,  1.525340344585218E+01, -6.969810840100727E-01,
2459097.500000000, A.D. 2020-Sep-05 00:00:00.0000,  4.024159901460444E+08, -1.722114556181766E+08, -7.975753932109311E+07,  6.334338862000118E+00,  1.527581857933749E+01, -6.866756953796198E-01,
2459098.500000000, A.D. 2020-Sep-06 00:00:00.0000,  4.029610254904737E+08, -1.708906626609364E+08, -7.981642261707151E+07,  6.282207907945594E+00,  1.529806419832652E+01, -6.763622234572813E-01,
2459099.500000000, A.D. 2020-Sep-07 00:00:00.0000,  4.035015535829986E+08, -1.695679550126447E+08, -7.987441448302889E+07,  6.230004400473328E+00,  1.532014009723149E+01, -6.660407557826558E-01,
2459100.500000000, A.D. 2020-Sep-08 00:00:00.0000,  4.040375681740078E+08, -1.682433473459792E+08, -7.993151423191544E+07,  6.177728779547140E+00,  1.534204607099592E+01, -6.557113799377934E-01,
2459101.500000000, A.D. 2020-Sep-09 00:00:00.0000,  4.045690630519170E+08, -1.669168543513116E+08, -7.998772118425035E+07,  6.125381485456674E+00,  1.536378191509110E+01, -6.453741835467905E-01,
2459102.500000000, A.D. 2020-Sep-10 00:00:00.0000,  4.050960320431972E+08, -1.655884907366617E+08, -8.004303466812541E+07,  6.072962958823237E+00,  1.538534742551638E+01, -6.350292542772928E-01,
2459103.500000000, A.D. 2020-Sep-11 00:00:00.0000,  4.056184690124037E+08, -1.642582712276525E+08, -8.009745401920864E+07,  6.020473640603330E+00,  1.540674239879755E+01, -6.246766798409702E-01,
2459104.500000000, A.D. 2020-Sep-12 00:00:00.0000,  4.061363678622048E+08, -1.629262105674646E+08, -8.015097858074850E+07,  5.967913972093629E+00,  1.542796663198626E+01, -6.143165479947763E-01,
2459105.500000000, A.D. 2020-Sep-13 00:00:00.0000,  4.066497225334120E+08, -1.615923235167903E+08, -8.020360770357741E+07,  5.915284394934059E+00,  1.544901992265825E+01, -6.039489465410863E-01,
2459106.500000000, A.D. 2020-Sep-14 00:00:00.0000,  4.071585270050092E+08, -1.602566248537890E+08, -8.025534074611606E+07,  5.862585351112575E+00,  1.546990206891269E+01, -5.935739633288204E-01,
2459107.500000000, A.D. 2020-Sep-15 00:00:00.0000,  4.076627752941835E+08, -1.589191293740416E+08, -8.030617707437739E+07,  5.809817282969104E+00,  1.549061286937123E+01, -5.831916862540609E-01,
2459108.500000000, A.D. 2020-Sep-16 00:00:00.0000,  4.081624614563552E+08, -1.575798518905058E+08, -8.035611606197032E+07,  5.756980633200478E+00,  1.551115212317678E+01, -5.728022032612756E-01,
2459109.500000000, A.D. 2020-Sep-17 00:00:00.0000,  4.086575795852094E+08, -1.562388072334705E+08, -8.040515709010464E+07,  5.704075844863785E+00,  1.553151962999298E+01, -5.624056023435449E-01,
2459110.500000000, A.D. 2020-Sep-18 00:00:00.0000,  4.091481238127271E+08, -1.548960102505115E+08, -8.045329954759464E+07,  5.651103361381144E+00,  1.555171519000313E+01, -5.520019715436746E-01,
2459111.500000000, A.D. 2020-Sep-19 00:00:00.0000,  4.096340883092167E+08, -1.535514758064462E+08, -8.050054283086383E+07,  5.598063626543835E+00,  1.557173860390960E+01, -5.415913989548828E-01,
2459112.500000000, A.D. 2020-Sep-20 00:00:00.0000,  4.101154672833465E+08, -1.522052187832891E+08, -8.054688634394905E+07,  5.544957084517073E+00,  1.559158967293246E+01, -5.311739727219065E-01,
2459113.500000000, A.D. 2020-Sep-21 00:00:00.0000,  4.105922549821767E+08, -1.508572540802066E+08, -8.059232949850522E+07,  5.491784179843767E+00,  1.561126819880950E+01, -5.207497810414186E-01,
2459114.500000000, A.D. 2020-Sep-22 00:00:00.0000,  4.110644456911928E+08, -1.495075966134729E+08, -8.063687171380964E+07,  5.438545357449243E+00,  1.563077398379516E+01, -5.103189121630853E-01,
2459115.500000000, A.D. 2020-Sep-23 00:00:00.0000,  4.115320337343382E+08, -1.481562613164252E+08, -8.068051241676679E+07,  5.385241062645586E+00,  1.565010683065994E+01, -4.998814543903558E-01,
2459116.500000000, A.D. 2020-Sep-24 00:00:00.0000,  4.119950134740484E+08, -1.468032631394187E+08, -8.072325104191282E+07,  5.331871741136112E+00,  1.566926654268964E+01, -4.894374960813241E-01,
2459117.500000000, A.D. 2020-Sep-25 00:00:00.0000,  4.124533793112847E+08, -1.454486170497827E+08, -8.076508703142045E+07,  5.278437839019799E+00,  1.568825292368491E+01, -4.789871256495655E-01,
2459118.500000000, A.D. 2020-Sep-26 00:00:00.0000,  4.129071256855684E+08, -1.440923380317759E+08, -8.080601983510381E+07,  5.224939802795776E+00,  1.570706577796067E+01, -4.685304315649876E-01,
2459119.500000000, A.D. 2020-Sep-27 00:00:00.0000,  4.133562470750160E+08, -1.427344410865420E+08, -8.084604891042319E+07,  5.171378079367901E+00,  1.572570491034562E+01, -4.580675023547123E-01,
2459120.500000000, A.D. 2020-Sep-28 00:00:00.0000,  4.138007379963739E+08, -1.413749412320653E+08, -8.088517372249027E+07,  5.117753116048957E+00,  1.574417012618159E+01, -4.475984266038413E-01,
2459121.500000000, A.D. 2020-Sep-29 00:00:00.0000,  4.142405930050545E+08, -1.400138535031263E+08, -8.092339374407288E+07,  5.064065360565651E+00,  1.576246123132330E+01, -4.371232929564783E-01,
2459122.500000000, A.D. 2020-Sep-30 00:00:00.0000,  4.146758066951715E+08, -1.386511929512578E+08, -8.096070845560031E+07,  5.010315261062925E+00,  1.578057803213778E+01, -4.266421901165138E-01,
2459123.500000000, A.D. 2020-Oct-01 00:00:00.0000,  4.151063736995768E+08, -1.372869746446999E+08, -8.099711734516862E+07,  4.956503266108588E+00,  1.579852033550400E+01, -4.161552068485355E-01,
2459124.500000000, A.D. 2020-Oct-02 00:00:00.0000,  4.155322886898967E+08, -1.359212136683568E+08, -8.103261990854555E+07,  4.902629824697846E+00,  1.581628794881254E+01, -4.056624319786879E-01,
2459125.500000000, A.D. 2020-Oct-03 00:00:00.0000,  4.159535463765697E+08, -1.345539251237517E+08, -8.106721564917631E+07,  4.848695386257963E+00,  1.583388067996521E+01, -3.951639543955832E-01,
2459126.500000000, A.D. 2020-Oct-04 00:00:00.0000,  4.163701415088833E+08, -1.331851241289831E+08, -8.110090407818872E+07,  4.794700400652886E+00,  1.585129833737473E+01, -3.846598630511950E-01,
2459127.500000000, A.D. 2020-Oct-05 00:00:00.0000,  4.167820688750125E+08, -1.318148258186807E+08, -8.113368471439883E+07,  4.740645318187855E+00,  1.586854072996444E+01, -3.741502469617464E-01,
2459128.500000000, A.D. 2020-Oct-06 00:00:00.0000,  4.171893233020577E+08, -1.304430453439609E+08, -8.116555708431655E+07,  4.686530589614314E+00,  1.588560766716799E+01, -3.636351952086576E-01,
2459129.500000000, A.D. 2020-Oct-07 00:00:00.0000,  4.175918996560840E+08, -1.290697978723832E+08, -8.119652072215115E+07,  4.632356666133325E+00,  1.590249895892940E+01, -3.531147969392450E-01,
2459130.500000000, A.D. 2020-Oct-08 00:00:00.0000,  4.179897928421595E+08, -1.276950985879060E+08, -8.122657516981730E+07,  4.578123999401966E+00,  1.591921441570238E+01, -3.425891413679159E-01,
